,previous_5_turn,question,next_5_turn,categorie,annotateur
0,#spk4 : monsieur,depuis combien de temps habitez-vous Orléans ?,#spk1 : oh ça fait neuf ans depuis dix neuf cent soixante | #spk4 : vous vous plaisez à Orléans ? | #spk1 : oui et non | #spk4 : pourquoi ça ? | #spk1 : bah parce que // j'ai // j'ai toujours euh // je suis Lorrain // alors j'ai // je suis né en Lorraine et puis j'ai toujours été en Lorraine // et je préfère la Lorraine à l'Orléanais,préparé,Valentin
1,#spk4 : monsieur | #spk4 : depuis combien de temps habitez-vous Orléans ? | #spk1 : oh ça fait neuf ans depuis dix neuf cent soixante,vous vous plaisez à  Orléans ?,#spk4 : pourquoi ça ? | #spk1 : bah parce que // j'ai // j'ai toujours euh // je suis Lorrain // alors j'ai // je suis né en Lorraine et puis j'ai toujours été en Lorraine // et je préfère la Lorraine à l'Orléanais | #spk4 : et est-ce que vous comptez rester à Orléans ? | #spk1 : oh je suis obligé par ma profession | #spk4 : Hm,préparé,Valentin
2,#spk1 : oh ça fait neuf ans depuis dix neuf cent soixante | #spk4 : vous vous plaisez à  Orléans ? | #spk1 : oui et non | #spk4 : pourquoi ça ? | #spk1 : bah parce que // j'ai // j'ai toujours euh // je suis Lorrain // alors j'ai // je suis né en Lorraine et puis j'ai toujours été en Lorraine // et je préfère la Lorraine à  l'Orléanais,et est-ce que vous comptez rester à  Orléans ?,#spk1 : oh je suis obligé par ma profession | #spk4 : hm | #spk4 : | #spk4 : et qu'est ce que vous faites comme travail ? | #spk1 : je suis contrôleur divisionnaire aux PTT,préparé,Valentin
235,#spk2 : attraction de l'activité hein attraction de l'activité | #spk2 spk6 : hein je crois que c'est // oui oui | #spk2 : c'est surtout ça merci hein // c'est surtout ça hein | #spk6 : hm hm | #spk2 : alors // s- s- si ça ne veut pas dire que le développement d'Orléans soit très différent dans un cas ou dans l'autre // c'est pas forcé // sur le plan économique,mais vous qu'est-ce que vous préférez ?,#spk2 : oh // j'ai pas de préférence particulière // mais // je vois les les ch- // enfin les choses par ce qu'elles sont je vois difficilement Orléans échapper | #spk6 : hm | #spk2 : à ce phénomène parisien | #spk6 : ah oui // hm hm | #spk2 : et à mon avis il vaudrait mieux carrément faire un choix // et poser un certain nombre de de conditions,préparé,Nargiza
236,#spk1 : mème plus // plus de deux langues | #spk2 : hm hm | #spk1 : beaucoup plus de deux langues // vous aviez le français vous aviez l- les Italiens qui parlaient italien les Napolitains qui parlaient napolitain les Arabes qui parlaient arabe et dieu sait // si dans les // si dans les dialectes euh si dans la langue arabe il y a des dialectes ça changeait de région en région // comprenez // hein non // moi je pense que là nous on n'avait aucun rôle à jouer on vivait en symbiose | #spk2 : hm hm // ah oui | #spk1 spk2 : c'est // oui,alors c'est ce qui m'arrive et ben à votre deuxième question quels étaient mes contacts avec la population ?,#spk2 : hm hm | #spk1 : parce que les parents // venaient plus souvent // voir le maître // qui représentait à leurs yeux une valeur // quand un musulman vous disait // je te donne mon fils // il fallait comprendre // je te rends responsable // de ce que fera mon fils à l'école | #spk2 : hm hm | #spk1 : et là véritablement vous preniez la responsabilité vis-à -vis de lui // il vous faisait une entière confiance // comprenez ? | #spk2 : hm hm,préparé,Nargiza
237,#spk1 : alors les contacts // on ils étaient permanents // euh les commerçants étaient musulmans // vous aviez des commerçants français mais vous aviez des commerçants musulmans // vous aviez des artisans français mais vous aviez des artisans musulmans // donc vous voyez il y avait une vie // communautaire | #spk2 : hm hm | #spk1 : certes il y avait peut ètre une différence de niveau entre certains artisans // certains commerçants // musulmans et européens il y avait des différences // mais il faut bien se dire que // ayant // deux races ethniques // hein euh vivant // si vous voulez euh // toujours côte à côte // il y a des il y avait il y a des modes de vie quand mème // qui se créaient automatiquement // mais cela n'empèchait pas // cela n'empèchait pas le // l'Européen disons de faire une différence avec le musulman // d'aller chez le commerçant musulman daché- d'aller chez l'artisan musulman d'aller chez le l- // euh chez l'habitant | #spk2 : hm hm | #spk2 : comprenez les contacts étaient // étaient fréquents très très très fréquents,est-ce que tout le monde parlait arabe ?,#spk1 : alors ensuite vous me parlez des contacts // sur le plan culturel là c'était sur le plan personnel | #spk1 spk2 : parce que // oui | #spk1 : je suis votre questionnaire moi hein // je suis votre | #spk1 spk2 : questionnaire // mais je ne sais plus | #spk2 : euh,préparé,Nargiza
238,#spk1 : que les deux cultures auraient été possibles | #spk2 : oui | #spk1 : puisque on apprend on apprenait bien dans nos dans dans nos écoles supérieures on apprenait bien la langue arabe comme langue vivante // et les Anglais faisaient et les et les pet- et les petits Arabes les petits // musulmans qui allaient au lycée faisaient bien de l'anglais // s'ils voulaient | #spk2 : oui | #spk1 : ils pourraient faire de l'italien aussi s'ils voulaient donc vous voyez ça s- c'est ça s-,mais en mème temps les musulmans faisaient toutes faisaient toutes leurs études en français n'est-ce pas ou est-ce que j'ai tort ?,#spk1 : ah tout en en français non | #spk2 : oui | #spk1 : elles faisaient ils faisaient toutes leurs études en | #spk1 spk2 : français certes // en français oui | #spk1 : ben justement là c'est peut-ètre euh c'est peut-ètre des solutions qui seraient arrivées qui seraient arrivées ensuite,préparé,Nargiza
239,#spk1 : et en ce moment je suis justement à la veille de prendre euh | #spk1 spk6 : quinze jours de vacances // oui | #spk6 : oui on l'a appris et | #spk6 spk1 : vous ètes // et c'est pour ça que | #spk1 : mais enfin il vaut mieux que // avant que pas du tout // pour vos examens vous aurez au moins le // le langage de // d'un manager fatigué,vous l'envisagez quelle est la différence ?,#spk1 : eh bien eh bien ce que j'ai entendu par participation à la chinoise c'est // euh ces sortes de discussions // non directives // que l'on a rencontrées pendant // notamment le mois de mai // dans lesquelles // tous les gens interviennent // un petit peu euh // de façon // spontanée // comme ils pensent // mais avec un une sorte de mélange // général des pensées des idées // et c'est ça que j'appelle une une euh // une conversation ou une participation à la chinoise // c'est celle que j'ai vécue pendant deux jours à | #spk1 spk6 : à la Sorbonne par exemple // oui | #spk1 : alors ça me semble assez déprimant parce que il est // difficile je sais bien que ça f- c'est très à la mode // mais il me semble difficile // de voir clair quand on ne se fiss- pas euh fixe pas des objectifs // alors voilà euh ce cet article était // écrit pour rentrer dans tout un contes- x- x- // un contexte // voyez ça c'est la | #spk1 spk6 : la fatigue // oui | #spk1 : d- sur la participation // et // en somme // ça cela consistait à dire plutôt que d'essayer de discuter à perdre haleine sur ces problèmes en essayant de remettre en cause le monde entier // eh bien ne peut-on pas prendre les points concrets de la vie pratique de chaque jour pour réaliser la mème chose ? // en se tenant pas à pas à des réalités très pragmatiques,préparé,Nargiza
240,#spk1 : et ceci est dû aussi au fait que ben euh je dis pas qu'en France euh // on // on essaye de // systématiquement de frauder // mais disons qu'en règle générale le Français et en France il est de bonne tradition de // euh oui de de chercher tous les moyens de ne pas respecter la loi fiscale // alors qu'aux Etats-Unis euh quelqu'un qui s'amuserait à ça euh // il irait euh certainement en prison d'ailleurs // on se souvient toujours que si Al Capone a été arrèté c'est non pas parce qu'il avait fait abattre des gens // mais parce qu'il avait pas payé ses impôts // et à aux Etats-Unis euh // il y a une euh // un contrôle fiscal dont on n'a pas euh je sais pas si en Angleterre c'est la mème chose mais | #spk6 : ça non plus | #spk6 spk1 : je sais pas // on na pas d'exemple // non // en France | #spk6 : non // non | #spk1 : tout le monde se plaint de payer trop d'impôts mais chacun essaye d'en payer le moins possible en tournant la loi // par tous les moyens alors // q- quand vous ètes par tous les moyens légaux pensez-vous // et puis quand vous en ètes vous ne savez jamais euh si vous ètes sur le bord d'une euh // d'une frontière ou de l'autre côté // alors euh comme il y a ce climat // qui euh // qui existe eh bien on n'est pas très disposé à ce que les gens aient accès à la source de l'information notamment // euh fiscale financière de l'entreprise,une question euh légale peut-ètre est-ce qu'il y a besoin de changer la loi ?,#spk1 spk6 : non y vous savez // pour cela | #spk1 : vous n'avez pas besoin de changer les lois pour prendre l'initiative d'a- de donner | #spk1 spk6 : des informations à qui vous voulez // hm | #spk1 : il suffit que vous vous vous le fassiez // ce qui ce qui euh // peut ètre également // important c'est de dire que c'est les mentalités qu'il faut changer au- autant que les lois | #spk6 : est-ce que euh le niveau d'instruction des employés y est pour quelque chose aussi dans ces,préparé,Nargiza
241,#spk6 : ah // ah oui | #spk6 spk1 : et // plus c'est | #spk1 : oui c'est un véritable bouleversement que nous avons en ce moment dans tout ce qui est Education nationale // alors vous savez | #spk6 spk1 : oui // la création | #spk1 : de choses nouvelles comme ça euh,mais qu'est-ce que vous en pensez de tout ce bouleversement donc ?,#spk1 : ben je pense que c'était très nécessaire | #spk6 : que le système euh enfin avait | #spk6 spk1 : besoin de // oui le | #spk1 : système français avait absolument besoin d'ètre euh dynamité | #spk6 : de,préparé,Nargiza
242,#spk6 spk1 : besoin de // oui le | #spk1 : système français avait absolument besoin d'ètre euh dynamité | #spk6 : de | #spk6 : quel // ? // il est regrettable | #spk1 : que l'économie l- ait eu à en payer les conséquences // mais euh la révolution de mai était parfaitement justifiée sur le plan // de l'université,de quel point de vue en particulier ?,#spk1 : ben notamment le fait que // les les étudiants // venaient et dans les dans les cours il il n'y avait pas de véritable participation des étudiants à leurs études // ils venaient ils entendaient un certain nombre // moi c'est c'est comme ça que j'ai fait mes études d'ailleurs // ils entendaient un certain nombre d'exposés et ils rentrent chez eux ils font ce qu'ils veulent et ils ne // ils n'ont pas l'impression de // euh de se donner pleinement à quelque chose // puis ensuite il y a aussi la fameuse histoire de // euh de l'orientation // des gens // euh à Nanterre il y avait trop de sociologues // et il n'y avait pas de places pour les | #spk1 spk6 : sociologues // hm | #spk1 : et euh dans beaucoup de domaines c'était la mème chose // je sais qu'il n'y aura pas de sélection à l'entrée à l'université mais il faudrait qu'il y ait beaucoup d'orientation // parce que mème si on veut ètre par exemple sociologue // il faut que l'on sache que si on on on est sociologue il y a une chance sur dix que l'on ait une place de sociologue // et que l'on fera la vaisselle après ou que l'on sera euh // chef du personnel ou n'importe quoi mais qu'on ne sera pas sociologue | #spk6 : oui alors voilà un côté du problème et l'autre vous dites euh les méthodes ? | #spk1 : oui des méthodes les méthodes pédagogiques,préparé,Nargiza
243,0,et la musique vous en écoutez est-ce que vous aimez ça est-ce que vous en écoutez pas plus que ça ?,#spk2 : j'en écoute je crois en faisant le ménage mais euh sans plus quoi  non je suis pas une une fan de musique.|#spk1 : et autrement euh pendant vos vos vacances qu'est-ce que vous faites enfin est-ce que vous restez sur toulouse est-ce que vous vous voyagez un peu ?|#spk2 : ben pendant les grandes vacances on part à la mer puisque que ce soit moi ou mon compagnon on est euh on a besoin de la mer bon  on part ou à la mer ou euh ou à la montagne bon euh mais c'est vrai qu'on a une préférence pour la mer.|#spk1 : et vous pa- vous en france ou vous allez des fois au portugal ?|,préparé,Martin
244,#spk2 : et euh ben j'aime bien aller euh voir les films à l'utopia  ou bon des fois j'aime bien voir des films euh grands publics comme on dit bon le dernier film que je suis allé voir c'était astérix et obélix et euh bon celui d'avant c'était millénium mambo non ça j'aime bien un peu tout sauf les films d'horreur qui  qui me font très peur.|#spk1 : et la musique vous en écoutez est-ce que vous aimez ça est-ce que vous en écoutez pas plus que ça ?|,et autrement euh pendant vos vos vacances qu'est-ce que vous faites enfin est-ce que vous restez sur toulouse est-ce que vous vous voyagez un peu ?,#spk2 : ben pendant les grandes vacances on part à la mer puisque que ce soit moi ou mon compagnon on est euh on a besoin de la mer bon  on part ou à la mer ou euh ou à la montagne bon euh mais c'est vrai qu'on a une préférence pour la mer.|#spk1 : et vous pa- vous en france ou vous allez des fois au portugal ?|#spk2 : là ces dernières années on partait en france parce qu'avec les petits bon c'était plus euh bon plus pratique mais euh bon sinon c'est vrai qu'avant je partais euh plus souvent au portugal euh alors pas forcément chez la famille bon euh.|#spk2 : on a visité le l'ensemble du portugal c'est vrai qu'on a eu la chance d'avoir des parents qui nous ont un peu euh un peu sortis euh du du cadre familial enfin qui ont bien voulu faire du du tourisme en ba- ils nous embarquaient dans des musées dans des euh alors qu'ils étaient pas forcément ils avaient pas un niveau culturel euh enfin ils avaient un niveau culturel primaire quoi mais euh.|,préparé,Martin
245,#spk2 : et euh mais après les activités j'avoue j'ai j'ai du mal à me souvenir  c'é- c'était une école euh à l'époque on était que des filles donc je crois que c'était à la transition encore  ouais.|#spk1 : et euh qu'est-ce que vous faisiez comme activité après l'école est-ce que vous rentriez chez v- vous rentriez chez vous vous jouiez avec des autres enfants de l'école enfin je sais pas qu'est-ce que ?|#spk2 : euh je jouais avec les enfants du voisi- enfin je parle de l'école primaire hein ?  euh je jouais avec les enfants du voisinage bon j'avais pas d'activité euh bon sportive ou artistique ou ça non.|,et au collège  où est-ce que vous étiez ?,#spk2 : alors le collège ça a été euh collè- de du collè- de la sixième à la terminale collège-et lycée bellevue donc  oui là j'en garde un très bon souvenir parce que c'était un cadre euh très agréable enfin le lycée bellevue il y a il y a  beaucoup d'espace il y a un très grand parc euh au bout du lycée le collège euh bon le collège c'était des bâtiments neufs euh donc c'était un peu moins spacieux mais j'en garde un très bon souvenir.|#spk2 : et alors je me souviens alors je m'en rends compte maintenant que c'était un système euh assez intéressant où le jeudi après-midi on avait euh on avait pas cours euh classique si on peut dire mais c'était des activités qui étaient organisées.|#spk2 : donc on choisissait ou plus ou moins l'activité qu'on voulait donc soit c'était des cours de soutien bon donc ça s- souvent le choix était un petit peu imposé euh soit c'était club-théâtre ou euh et c- et donc tous les jeudis c'était organisé comme ça en ateliers et on tournait je je ça je sais pas peut-être tous les deux euh tous les trimestres ou plus souvent ça j- j'ai pas euh.|#spk2 : et en fait je m'en rends compte maintenant on parle beaucoup de projet euh comme ça de enf- enfin pour euh réformer l'é- l'école et euh finalement je me rends compte qu'à l'époque c'était déjà euh enfin c'était expérimental c'était une bonne expérience qui était vraiment intéressante.|,préparé,Martin
